approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(0.9067|0.7640),(1.0000|0.6140),0.5730,0.2743,0.4986,0.3539
all_code_uc_chains_bge,15%,(0.9067|0.7640),(1.0000|0.6140),0.5866,0.3142,0.4615,0.3739
all_code_uc_chains_bge,10%,(0.9067|0.7640),(1.0000|0.6140),0.6000,0.3756,0.4009,0.3878
