approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(0.9254|0.6966),(1.0000|0.4035),0.4454,0.2630,0.2843,0.2732
all_code_uc_chains_bge,15%,(0.9254|0.6966),(1.0000|0.4035),0.4433,0.2605,0.2593,0.2599
all_code_uc_chains_bge,10%,(0.9254|0.6966),(1.0000|0.4035),0.4433,0.2755,0.2326,0.2522
