approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(0.9138|0.5955),(1.0000|0.3158),0.4128,0.2615,0.2712,0.2663
all_code_uc_chains_bge,15%,(0.9138|0.5955),(1.0000|0.3158),0.4167,0.3017,0.2290,0.2604
all_code_uc_chains_bge,10%,(0.9138|0.5955),(1.0000|0.3158),0.4052,0.2931,0.1529,0.2009
