approach,top@p,code filter,uc filter,map,precision,recall,f1
all_code_uc_chains_bge,20%,(0.8875|0.7978),(1.0000|0.7018),0.6294,0.3222,0.4967,0.3909
all_code_uc_chains_bge,15%,(0.8875|0.7978),(1.0000|0.7018),0.6403,0.3838,0.4642,0.4202
all_code_uc_chains_bge,10%,(0.8875|0.7978),(1.0000|0.7018),0.6375,0.4372,0.3966,0.4159
